lea_id,state,district_name,esb_committed,committed,total_buses,contractor,locale,region,pct_frl,pct_poverty,income_med,pct_nonwhite_hisp,pm25,ozone,asthma18p,pod,applied_not_awarded,arp_qualified,epa2022_prioritized,epa2023_prioritized,pct_esb_fleet
3630390,NEW YORK,NORTHEAST CENTRAL SCHOOL DISTRICT,0,0,22,NA,Rural,Northeast,36,14.9,67246,18.5,6.6,59.1,10.1,0,NA,0,1,0,0
3630420,NEW YORK,WEEDSPORT CENTRAL SCHOOL DISTRICT,0,0,15,NA,Rural,Northeast,38,10.3,78750,5.7,6.6,55.2,10.3,0,NA,0,0,0,0
3630450,NEW YORK,WELLS CENTRAL SCHOOL DISTRICT,0,0,6,NA,Rural,Northeast,38,22.3,44565,8.8,5.5,51.6,11.2,0,NA,1,1,1,0
3630480,NEW YORK,WELLSVILLE CENTRAL SCHOOL DISTRICT,0,0,19,NA,Town,Northeast,40,13.8,54885,3.8,6.3,53.5,10.4,0,NA,0,0,0,0
3630540,NEW YORK,WEST BABYLON UNION FREE SCHOOL DISTRICT,0,0,65,NA,Suburban,Northeast,35,5.5,109822,40.5,7.1,68.5,9.7,0,NA,0,0,0,0
3630600,NEW YORK,WEST CANADA VALLEY CENTRAL SCHOOL DISTRICT,0,0,22,NA,Rural,Northeast,48,9.8,69801,4.3,6.2,52.7,10.6,0,NA,0,1,0,0
3630630,NEW YORK,WEST GENESEE CENTRAL SCHOOL DISTRICT,0,0,99,NA,Suburban,Northeast,28,5.6,81886,10.2,6.7,55,9.8,0,NA,0,0,0,0
3630660,NEW YORK,WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT,0,0,NA,NA,Suburban,Northeast,48,4.7,131676,53.3,7.6,68.5,9.8,0,NA,0,0,0,0
3630690,NEW YORK,WEST ISLIP UNION FREE SCHOOL DISTRICT,0,0,11,1,Suburban,Northeast,15,3.3,142039,14.2,7,67.8,8.9,0,NA,0,0,0,0
3630780,NEW YORK,WEST SENECA CENTRAL SCHOOL DISTRICT,0,0,81,NA,Suburban,Northeast,41,7.9,68340,7.8,7.6,60,10,0,NA,0,0,0,0
3630900,NEW YORK,WEST VALLEY CENTRAL SCHOOL DISTRICT,0,0,7,NA,Rural,Northeast,45,5.7,66028,9.1,6.5,55.5,10.5,0,NA,0,1,0,0
